t(C)	RH(%)	d(g/kga)	h(kJ/kga)
31	62	17.59	76.2
31	63	17.89	76.95
31	64	18.18	77.7
31	65	18.47	78.45
31	66	18.76	79.19
31	67	19.06	79.94
31	68	19.35	80.69
31	69	19.64	81.45
31	70	19.94	82.2
31	71	20.23	82.95
31	72	20.53	83.7
31	73	20.82	84.46
31	74	21.11	85.21
31	75	21.41	85.97
31	76	21.71	86.72
31	77	22	87.48
31	78	22.3	88.24
31	79	22.59	88.99
31	80	22.89	89.75
31	81	23.19	90.51
31	82	23.48	91.27
31	83	23.78	92.03
31	84	24.08	92.8
31	85	24.38	93.56
31	86	24.67	94.32
31	87	24.97	95.08
31	88	25.27	95.85
31	89	25.57	96.61
31	90	25.87	97.38
31	91	26.17	98.15
31	92	26.47	98.91
31	93	26.77	99.68
31	94	27.07	100.45
31	95	27.37	101.22
31	96	27.67	101.99
31	97	27.97	102.76
31	98	28.27	103.53
31	99	28.58	104.3
31	100	28.88	105.07
32	0	0	32.19
32	1	0.29	32.94
32	2	0.58	33.69
32	3	0.88	34.44
32	4	1.17	35.19
32	5	1.46	35.94
32	6	1.76	36.69
32	7	2.05	37.44
32	8	2.35	38.2
32	9	2.64	38.95
32	10	2.93	39.71
32	11	3.23	40.46
32	12	3.52	41.22
32	13	3.82	41.97
32	14	4.12	42.73
32	15	4.41	43.49
32	16	4.71	44.25
32	17	5.01	45.01
32	18	5.3	45.77
32	19	5.6	46.53
32	20	5.9	47.29
32	21	6.19	48.05
32	22	6.49	48.82
32	23	6.79	49.58
32	24	7.09	50.35
32	25	7.39	51.11
32	26	7.69	51.88
32	27	7.99	52.64
32	28	8.29	53.41
32	29	8.59	54.18
32	30	8.89	54.95
32	31	9.19	55.72
32	32	9.49	56.49
32	33	9.79	57.26
32	34	10.09	58.03
32	35	10.39	58.81
32	36	10.7	59.58
32	37	11	60.35
32	38	11.3	61.13
32	39	11.6	61.9
32	40	11.91	62.68
32	41	12.21	63.46
32	42	12.51	64.24
32	43	12.82	65.01
32	44	13.12	65.79
32	45	13.43	66.57
32	46	13.73	67.35
32	47	14.04	68.14
32	48	14.34	68.92
32	49	14.65	69.7
32	50	14.96	70.49
32	51	15.26	71.27
32	52	15.57	72.06
32	53	15.88	72.84
32	54	16.18	73.63
32	55	16.49	74.42
32	56	16.8	75.2
32	57	17.11	75.99
32	58	17.42	76.78
32	59	17.72	77.57
32	60	18.03	78.37
32	61	18.34	79.16
32	62	18.65	79.95
32	63	18.96	80.75
32	64	19.27	81.54
32	65	19.58	82.34
32	66	19.89	83.13
32	67	20.21	83.93
32	68	20.52	84.73
32	69	20.83	85.52
32	70	21.14	86.32
32	71	21.45	87.12
32	72	21.77	87.92
32	73	22.08	88.73
32	74	22.39	89.53
32	75	22.71	90.33
32	76	23.02	91.14
32	77	23.33	91.94
32	78	23.65	92.75
32	79	23.96	93.55
32	80	24.28	94.36
32	81	24.59	95.17
32	82	24.91	95.98
32	83	25.23	96.78
32	84	25.54	97.59
32	85	25.86	98.41
32	86	26.18	99.22
32	87	26.49	100.03
32	88	26.81	100.84
32	89	27.13	101.66
32	90	27.45	102.47
32	91	27.77	103.29
32	92	28.09	104.1
32	93	28.4	104.92
32	94	28.72	105.74
32	95	29.04	106.56
32	96	29.36	107.38
32	97	29.68	108.2
32	98	30.01	109.02
32	99	30.33	109.84
32	100	30.65	110.67
33	0	0	33.2
33	1	0.31	33.99
33	2	0.62	34.78
33	3	0.93	35.58
33	4	1.24	36.37
33	5	1.55	37.17
33	6	1.86	37.96
33	7	2.17	38.76
33	8	2.48	39.56
33	9	2.79	40.36
33	10	3.11	41.16
33	11	3.42	41.96
33	12	3.73	42.76
33	13	4.04	43.56
33	14	4.36	44.36
33	15	4.67	45.16
33	16	4.98	45.97
33	17	5.3	46.77
33	18	5.61	47.58
33	19	5.93	48.39
33	20	6.24	49.19
33	21	6.56	50
33	22	6.87	50.81
33	23	7.19	51.62
33	24	7.51	52.43
33	25	7.82	53.24
33	26	8.14	54.05
33	27	8.46	54.87
33	28	8.77	55.68
33	29	9.09	56.5
33	30	9.41	57.31
33	31	9.73	58.13
33	32	10.05	58.95
33	33	10.37	59.76
33	34	10.69	60.58
33	35	11.01	61.4
33	36	11.33	62.22
33	37	11.65	63.04
33	38	11.97	63.87
33	39	12.29	64.69
33	40	12.61	65.51
33	41	12.93	66.34
33	42	13.26	67.16
33	43	13.58	67.99
33	44	13.9	68.82
33	45	14.22	69.64
33	46	14.55	70.47
33	47	14.87	71.3
33	48	15.2	72.13
33	49	15.52	72.96
33	50	15.84	73.8
33	51	16.17	74.63
33	52	16.49	75.46
33	53	16.82	76.3
33	54	17.15	77.13
33	55	17.47	77.97
33	56	17.8	78.81
33	57	18.13	79.65
33	58	18.45	80.49
33	59	18.78	81.33
33	60	19.11	82.17
33	61	19.44	83.01
33	62	19.77	83.85
33	63	20.1	84.69
33	64	20.43	85.54
33	65	20.76	86.38
33	66	21.09	87.23
33	67	21.42	88.08
33	68	21.75	88.92
33	69	22.08	89.77
33	70	22.41	90.62
33	71	22.74	91.47
33	72	23.07	92.32
33	73	23.41	93.18
33	74	23.74	94.03
33	75	24.07	94.88
33	76	24.41	95.74
33	77	24.74	96.59
33	78	25.07	97.45
33	79	25.41	98.31
33	80	25.74	99.16
33	81	26.08	100.02
33	82	26.42	100.88
33	83	26.75	101.75
33	84	27.09	102.61
33	85	27.42	103.47
33	86	27.76	104.33
33	87	28.1	105.2
33	88	28.44	106.06
33	89	28.77	106.93
33	90	29.11	107.8
33	91	29.45	108.66
33	92	29.79	109.53
33	93	30.13	110.4
33	94	30.47	111.27
33	95	30.81	112.15
33	96	31.15	113.02
33	97	31.49	113.89
33	98	31.83	114.77
33	99	32.18	115.64
33	100	32.52	116.52
34	0	0	34.2
34	1	0.33	35.04
34	2	0.65	35.88
34	3	0.98	36.72
34	4	1.31	37.56
34	5	1.64	38.4
34	6	1.97	39.25
34	7	2.3	40.09
34	8	2.63	40.94
34	9	2.96	41.78
34	10	3.29	42.63
34	11	3.62	43.48
34	12	3.95	44.32
34	13	4.28	45.17
34	14	4.61	46.02
34	15	4.94	46.87
34	16	5.27	47.73
34	17	5.61	48.58
34	18	5.94	49.43
34	19	6.27	50.29
34	20	6.61	51.14
34	21	6.94	52
34	22	7.27	52.85
34	23	7.61	53.71
34	24	7.94	54.57
34	25	8.28	55.43
34	26	8.61	56.29
34	27	8.95	57.15
34	28	9.29	58.02
34	29	9.62	58.88
34	30	9.96	59.75
34	31	10.3	60.61
34	32	10.64	61.48
34	33	10.97	62.34
34	34	11.31	63.21
34	35	11.65	64.08
34	36	11.99	64.95
34	37	12.33	65.82
34	38	12.67	66.7
34	39	13.01	67.57
34	40	13.35	68.44
34	41	13.69	69.32
34	42	14.03	70.19
34	43	14.38	71.07
34	44	14.72	71.95
34	45	15.06	72.83
34	46	15.4	73.71
34	47	15.75	74.59
34	48	16.09	75.47
34	49	16.44	76.35
34	50	16.78	77.23
34	51	17.13	78.12
34	52	17.47	79
34	53	17.82	79.89
34	54	18.16	80.78
34	55	18.51	81.66
34	56	18.85	82.55
34	57	19.2	83.44
34	58	19.55	84.33
34	59	19.9	85.23
34	60	20.25	86.12
34	61	20.59	87.01
34	62	20.94	87.91
34	63	21.29	88.8
34	64	21.64	89.7
34	65	21.99	90.6
34	66	22.34	91.5
34	67	22.69	92.4
34	68	23.04	93.3
34	69	23.4	94.2
34	70	23.75	95.1
34	71	24.1	96
34	72	24.45	96.91
34	73	24.81	97.82
34	74	25.16	98.72
34	75	25.51	99.63
34	76	25.87	100.54
34	77	26.22	101.45
34	78	26.58	102.36
34	79	26.93	103.27
34	80	27.29	104.18
34	81	27.65	105.1
34	82	28	106.01
34	83	28.36	106.93
34	84	28.72	107.84
34	85	29.08	108.76
34	86	29.43	109.68
34	87	29.79	110.6
34	88	30.15	111.52
34	89	30.51	112.44
34	90	30.87	113.36
34	91	31.23	114.29
34	92	31.59	115.21
34	93	31.95	116.14
34	94	32.31	117.07
34	95	32.68	117.99
34	96	33.04	118.92
34	97	33.4	119.85
34	98	33.76	120.78
34	99	34.13	121.71
34	100	34.49	122.65
35	0	0	35.21
35	1	0.35	36.1
35	2	0.69	36.98
35	3	1.04	37.87
35	4	1.38	38.76
35	5	1.73	39.65
35	6	2.08	40.55
35	7	2.43	41.44
35	8	2.78	42.33
35	9	3.12	43.23
35	10	3.47	44.12
35	11	3.82	45.02
35	12	4.17	45.92
35	13	4.52	46.82
35	14	4.87	47.72
35	15	5.23	48.62
35	16	5.58	49.52
35	17	5.93	50.42
35	18	6.28	51.33
35	19	6.63	52.23
35	20	6.99	53.14
35	21	7.34	54.04
35	22	7.69	54.95
35	23	8.05	55.86
35	24	8.4	56.77
35	25	8.76	57.68
35	26	9.11	58.6
35	27	9.47	59.51
35	28	9.83	60.42
35	29	10.18	61.34
35	30	10.54	62.25
35	31	10.9	63.17
35	32	11.25	64.09
35	33	11.61	65.01
35	34	11.97	65.93
35	35	12.33	66.85
35	36	12.69	67.77
35	37	13.05	68.7
35	38	13.41	69.62
35	39	13.77	70.55
35	40	14.13	71.47
35	41	14.49	72.4
35	42	14.86	73.33
35	43	15.22	74.26
35	44	15.58	75.19
35	45	15.94	76.12
35	46	16.31	77.06
35	47	16.67	77.99
35	48	17.04	78.92
35	49	17.4	79.86
35	50	17.77	80.8
35	51	18.13	81.74
35	52	18.5	82.68
35	53	18.86	83.62
35	54	19.23	84.56
35	55	19.6	85.5
35	56	19.97	86.44
35	57	20.33	87.39
35	58	20.7	88.33
35	59	21.07	89.28
35	60	21.44	90.23
35	61	21.81	91.18
35	62	22.18	92.13
35	63	22.55	93.08
35	64	22.92	94.03
35	65	23.29	94.99
35	66	23.67	95.94
35	67	24.04	96.9
35	68	24.41	97.85
35	69	24.79	98.81
35	70	25.16	99.77
35	71	25.53	100.73
35	72	25.91	101.69
35	73	26.28	102.65
35	74	26.66	103.62
35	75	27.03	104.58
35	76	27.41	105.55
35	77	27.79	106.52
35	78	28.16	107.48
35	79	28.54	108.45
35	80	28.92	109.42
35	81	29.3	110.39
35	82	29.68	111.37
35	83	30.06	112.34
35	84	30.44	113.31
35	85	30.82	114.29
35	86	31.2	115.27
35	87	31.58	116.25
35	88	31.96	117.23
35	89	32.34	118.21
35	90	32.73	119.19
35	91	33.11	120.17
35	92	33.49	121.15
35	93	33.88	122.14
35	94	34.26	123.13
35	95	34.65	124.11
35	96	35.03	125.1
35	97	35.42	126.09
35	98	35.8	127.08
35	99	36.19	128.07
35	100	36.58	129.07
36	0	0	36.22
36	1	0.37	37.15
36	2	0.73	38.09
36	3	1.1	39.03
36	4	1.46	39.97
36	5	1.83	40.92
36	6	2.2	41.86
36	7	2.57	42.8
36	8	2.93	43.75
36	9	3.3	44.7
36	10	3.67	45.64
36	11	4.04	46.59
36	12	4.41	47.54
36	13	4.78	48.5
36	14	5.15	49.45
36	15	5.52	50.4
36	16	5.9	51.36
36	17	6.27	52.31
36	18	6.64	53.27
36	19	7.01	54.23
36	20	7.39	55.19
36	21	7.76	56.15
36	22	8.14	57.11
36	23	8.51	58.07
36	24	8.89	59.03
36	25	9.26	60
36	26	9.64	60.96
36	27	10.01	61.93
36	28	10.39	62.9
36	29	10.77	63.87
36	30	11.15	64.84
36	31	11.53	65.81
36	32	11.9	66.78
36	33	12.28	67.76
36	34	12.66	68.73
36	35	13.04	69.71
36	36	13.42	70.69
36	37	13.81	71.67
36	38	14.19	72.65
36	39	14.57	73.63
36	40	14.95	74.61
36	41	15.33	75.59
36	42	15.72	76.58
36	43	16.1	77.56
36	44	16.49	78.55
36	45	16.87	79.54
36	46	17.26	80.53
36	47	17.64	81.52
36	48	18.03	82.51
36	49	18.42	83.51
36	50	18.8	84.5
36	51	19.19	85.5
36	52	19.58	86.49
36	53	19.97	87.49
36	54	20.36	88.49
36	55	20.75	89.49
36	56	21.14	90.49
36	57	21.53	91.49
36	58	21.92	92.5
36	59	22.31	93.5
36	60	22.7	94.51
36	61	23.09	95.52
36	62	23.49	96.53
36	63	23.88	97.54
36	64	24.27	98.55
36	65	24.67	99.56
36	66	25.06	100.57
36	67	25.46	101.59
36	68	25.85	102.6
36	69	26.25	103.62
36	70	26.65	104.64
36	71	27.04	105.66
36	72	27.44	106.68
36	73	27.84	107.7
36	74	28.24	108.73
36	75	28.64	109.75
36	76	29.04	110.78
36	77	29.44	111.81
36	78	29.84	112.84
36	79	30.24	113.87
36	80	30.64	114.9
36	81	31.04	115.93
36	82	31.44	116.96
36	83	31.85	118
36	84	32.25	119.04
36	85	32.66	120.07
36	86	33.06	121.11
36	87	33.46	122.15
36	88	33.87	123.19
36	89	34.28	124.24
36	90	34.68	125.28
36	91	35.09	126.33
36	92	35.5	127.37
36	93	35.91	128.42
36	94	36.31	129.47
36	95	36.72	130.52
36	96	37.13	131.57
36	97	37.54	132.63
36	98	37.95	133.68
36	99	38.37	134.74
36	100	38.78	135.79
37	0	0	37.22
37	1	0.39	38.21
37	2	0.77	39.21
37	3	1.16	40.2
37	4	1.55	41.19
37	5	1.93	42.19
37	6	2.32	43.19
37	7	2.71	44.19
37	8	3.1	45.19
37	9	3.49	46.19
37	10	3.88	47.19
37	11	4.27	48.2
37	12	4.66	49.2
37	13	5.05	50.21
37	14	5.44	51.21
37	15	5.84	52.22
37	16	6.23	53.23
37	17	6.62	54.24
37	18	7.02	55.26
37	19	7.41	56.27
37	20	7.81	57.29
37	21	8.2	58.3
37	22	8.6	59.32
37	23	9	60.34
37	24	9.39	61.36
37	25	9.79	62.38
37	26	10.19	63.4
37	27	10.59	64.43
37	28	10.99	65.45
37	29	11.39	66.48
37	30	11.79	67.51
37	31	12.19	68.54
37	32	12.59	69.57
37	33	12.99	70.6
37	34	13.39	71.63
37	35	13.79	72.67
37	36	14.2	73.7
37	37	14.6	74.74
37	38	15	75.78
37	39	15.41	76.82
37	40	15.81	77.86
37	41	16.22	78.9
37	42	16.63	79.95
37	43	17.03	80.99
37	44	17.44	82.04
37	45	17.85	83.09
37	46	18.26	84.13
37	47	18.66	85.18
37	48	19.07	86.24
37	49	19.48	87.29
37	50	19.89	88.34
37	51	20.3	89.4
37	52	20.72	90.46
37	53	21.13	91.52
37	54	21.54	92.58
37	55	21.95	93.64
37	56	22.37	94.7
37	57	22.78	95.76
37	58	23.19	96.83
37	59	23.61	97.9
37	60	24.03	98.96
37	61	24.44	100.03
37	62	24.86	101.1
37	63	25.28	102.18
37	64	25.69	103.25
37	65	26.11	104.32
37	66	26.53	105.4
37	67	26.95	106.48
37	68	27.37	107.56
37	69	27.79	108.64
37	70	28.21	109.72
37	71	28.63	110.8
37	72	29.06	111.89
37	73	29.48	112.97
37	74	29.9	114.06
37	75	30.32	115.15
37	76	30.75	116.24
37	77	31.17	117.33
37	78	31.6	118.43
37	79	32.03	119.52
37	80	32.45	120.62
37	81	32.88	121.72
37	82	33.31	122.81
37	83	33.74	123.91
37	84	34.16	125.02
37	85	34.59	126.12
37	86	35.02	127.22
37	87	35.45	128.33
37	88	35.88	129.44
37	89	36.32	130.55
37	90	36.75	131.66
37	91	37.18	132.77
37	92	37.61	133.88
37	93	38.05	135
37	94	38.48	136.12
37	95	38.92	137.23
37	96	39.35	138.35
37	97	39.79	139.47
37	98	40.23	140.6
37	99	40.66	141.72
37	100	41.1	142.84
38	0	0	38.23
38	1	0.41	39.28
38	2	0.82	40.32
38	3	1.22	41.37
38	4	1.63	42.43
38	5	2.04	43.48
38	6	2.45	44.53
38	7	2.86	45.59
38	8	3.27	46.65
38	9	3.69	47.7
38	10	4.1	48.76
38	11	4.51	49.83
38	12	4.92	50.89
38	13	5.34	51.95
38	14	5.75	53.02
38	15	6.17	54.09
38	16	6.58	55.15
38	17	7	56.22
38	18	7.41	57.29
38	19	7.83	58.37
38	20	8.25	59.44
38	21	8.67	60.52
38	22	9.09	61.59
38	23	9.51	62.67
38	24	9.93	63.75
38	25	10.35	64.83
38	26	10.77	65.92
38	27	11.19	67
38	28	11.61	68.09
38	29	12.03	69.17
38	30	12.46	70.26
38	31	12.88	71.35
38	32	13.3	72.44
38	33	13.73	73.53
38	34	14.15	74.63
38	35	14.58	75.72
38	36	15.01	76.82
38	37	15.43	77.92
38	38	15.86	79.02
38	39	16.29	80.12
38	40	16.72	81.23
38	41	17.15	82.33
38	42	17.58	83.44
38	43	18.01	84.54
38	44	18.44	85.65
38	45	18.87	86.76
38	46	19.31	87.88
38	47	19.74	88.99
38	48	20.17	90.1
38	49	20.61	91.22
38	50	21.04	92.34
38	51	21.48	93.46
38	52	21.91	94.58
38	53	22.35	95.7
38	54	22.79	96.83
38	55	23.22	97.95
38	56	23.66	99.08
38	57	24.1	100.21
38	58	24.54	101.34
38	59	24.98	102.47
38	60	25.42	103.6
38	61	25.86	104.74
38	62	26.3	105.87
38	63	26.75	107.01
38	64	27.19	108.15
38	65	27.63	109.29
38	66	28.08	110.44
38	67	28.52	111.58
38	68	28.97	112.73
38	69	29.41	113.87
38	70	29.86	115.02
38	71	30.31	116.17
38	72	30.76	117.32
38	73	31.21	118.48
38	74	31.65	119.63
38	75	32.1	120.79
38	76	32.55	121.95
38	77	33.01	123.11
38	78	33.46	124.27
38	79	33.91	125.43
38	80	34.36	126.6
38	81	34.82	127.77
38	82	35.27	128.93
38	83	35.73	130.1
38	84	36.18	131.27
38	85	36.64	132.45
38	86	37.09	133.62
38	87	37.55	134.8
38	88	38.01	135.98
38	89	38.47	137.16
38	90	38.93	138.34
38	91	39.39	139.52
38	92	39.85	140.7
38	93	40.31	141.89
38	94	40.77	143.08
38	95	41.23	144.27
38	96	41.7	145.46
38	97	42.16	146.65
38	98	42.62	147.84
38	99	43.09	149.04
38	100	43.56	150.24
39	0	0	39.23
39	1	0.43	40.34
39	2	0.86	41.45
39	3	1.29	42.56
39	4	1.72	43.67
39	5	2.16	44.78
39	6	2.59	45.9
39	7	3.02	47.01
39	8	3.46	48.13
39	9	3.89	49.25
39	10	4.33	50.37
39	11	4.76	51.49
39	12	5.2	52.61
39	13	5.64	53.74
39	14	6.07	54.86
39	15	6.51	55.99
39	16	6.95	57.12
39	17	7.39	58.25
39	18	7.83	59.38
39	19	8.27	60.52
39	20	8.71	61.66
39	21	9.15	62.79
39	22	9.6	63.93
39	23	10.04	65.07
39	24	10.48	66.21
39	25	10.93	67.36
39	26	11.37	68.5
39	27	11.82	69.65
39	28	12.27	70.8
39	29	12.71	71.95
39	30	13.16	73.1
39	31	13.61	74.26
39	32	14.06	75.41
39	33	14.51	76.57
39	34	14.96	77.73
39	35	15.41	78.89
39	36	15.86	80.05
39	37	16.31	81.21
39	38	16.76	82.38
39	39	17.22	83.54
39	40	17.67	84.71
39	41	18.13	85.88
39	42	18.58	87.06
39	43	19.04	88.23
39	44	19.49	89.4
39	45	19.95	90.58
39	46	20.41	91.76
39	47	20.87	92.94
39	48	21.33	94.12
39	49	21.79	95.3
39	50	22.25	96.49
39	51	22.71	97.68
39	52	23.17	98.87
39	53	23.63	100.06
39	54	24.1	101.25
39	55	24.56	102.44
39	56	25.03	103.64
39	57	25.49	104.83
39	58	25.96	106.03
39	59	26.42	107.23
39	60	26.89	108.44
39	61	27.36	109.64
39	62	27.83	110.85
39	63	28.3	112.05
39	64	28.77	113.26
39	65	29.24	114.47
39	66	29.71	115.69
39	67	30.18	116.9
39	68	30.65	118.12
39	69	31.13	119.34
39	70	31.6	120.56
39	71	32.07	121.78
39	72	32.55	123
39	73	33.03	124.23
39	74	33.5	125.45
39	75	33.98	126.68
39	76	34.46	127.91
39	77	34.94	129.14
39	78	35.42	130.38
39	79	35.9	131.62
39	80	36.38	132.85
39	81	36.86	134.09
39	82	37.34	135.33
39	83	37.82	136.58
39	84	38.31	137.82
39	85	38.79	139.07
39	86	39.28	140.32
39	87	39.76	141.57
39	88	40.25	142.82
39	89	40.74	144.07
39	90	41.23	145.33
39	91	41.71	146.59
39	92	42.2	147.85
39	93	42.69	149.11
39	94	43.19	150.37
39	95	43.68	151.64
39	96	44.17	152.91
39	97	44.66	154.18
39	98	45.16	155.45
39	99	45.65	156.72
39	100	46.15	157.99
40	0	0	40.24
40	1	0.45	41.41
40	2	0.91	42.58
40	3	1.36	43.75
40	4	1.82	44.92
40	5	2.27	46.1
40	6	2.73	47.27
40	7	3.19	48.45
40	8	3.65	49.63
40	9	4.11	50.81
40	10	4.57	52
40	11	5.03	53.18
40	12	5.49	54.37
40	13	5.95	55.56
40	14	6.41	56.75
40	15	6.87	57.94
40	16	7.34	59.14
40	17	7.8	60.33
40	18	8.27	61.53
40	19	8.73	62.73
40	20	9.2	63.93
40	21	9.67	65.13
40	22	10.13	66.34
40	23	10.6	67.54
40	24	11.07	68.75
40	25	11.54	69.96
40	26	12.01	71.17
40	27	12.48	72.39
40	28	12.95	73.6
40	29	13.43	74.82
40	30	13.9	76.04
40	31	14.37	77.26
40	32	14.85	78.48
40	33	15.32	79.71
40	34	15.8	80.93
40	35	16.28	82.16
40	36	16.75	83.39
40	37	17.23	84.62
40	38	17.71	85.86
40	39	18.19	87.09
40	40	18.67	88.33
40	41	19.15	89.57
40	42	19.64	90.81
40	43	20.12	92.05
40	44	20.6	93.3
40	45	21.09	94.54
40	46	21.57	95.79
40	47	22.06	97.04
40	48	22.54	98.3
40	49	23.03	99.55
40	50	23.52	100.81
40	51	24.01	102.06
40	52	24.49	103.32
40	53	24.98	104.59
40	54	25.48	105.85
40	55	25.97	107.12
40	56	26.46	108.38
40	57	26.95	109.65
40	58	27.45	110.92
40	59	27.94	112.2
40	60	28.44	113.47
40	61	28.93	114.75
40	62	29.43	116.03
40	63	29.93	117.31
40	64	30.42	118.59
40	65	30.92	119.88
40	66	31.42	121.17
40	67	31.92	122.46
40	68	32.42	123.75
40	69	32.93	125.04
40	70	33.43	126.33
40	71	33.93	127.63
40	72	34.44	128.93
40	73	34.94	130.23
40	74	35.45	131.53
40	75	35.96	132.84
40	76	36.46	134.15
40	77	36.97	135.46
40	78	37.48	136.77
40	79	37.99	138.08
40	80	38.5	139.4
40	81	39.01	140.71
40	82	39.52	142.03
40	83	40.04	143.35
40	84	40.55	144.68
40	85	41.07	146
40	86	41.58	147.33
40	87	42.1	148.66
40	88	42.61	149.99
40	89	43.13	151.32
40	90	43.65	152.66
40	91	44.17	154
40	92	44.69	155.34
40	93	45.21	156.68
40	94	45.73	158.02
40	95	46.26	159.37
40	96	46.78	160.72
40	97	47.3	162.07
40	98	47.83	163.42
40	99	48.36	164.78
40	100	48.88	166.13
41	0	0	41.25
41	1	0.48	42.48
41	2	0.96	43.71
41	3	1.44	44.95
41	4	1.92	46.19
41	5	2.4	47.43
41	6	2.88	48.67
41	7	3.36	49.91
41	8	3.85	51.16
41	9	4.33	52.41
41	10	4.82	53.66
41	11	5.3	54.91
41	12	5.79	56.16
41	13	6.28	57.42
41	14	6.76	58.68
41	15	7.25	59.94
41	16	7.74	61.2
41	17	8.23	62.46
41	18	8.72	63.73
41	19	9.22	65
41	20	9.71	66.27
41	21	10.2	67.54
41	22	10.7	68.81
41	23	11.19	70.09
41	24	11.69	71.36
41	25	12.18	72.64
41	26	12.68	73.92
41	27	13.18	75.21
41	28	13.68	76.49
41	29	14.18	77.78
41	30	14.68	79.07
41	31	15.18	80.36
41	32	15.68	81.66
41	33	16.18	82.95
41	34	16.69	84.25
41	35	17.19	85.55
41	36	17.7	86.85
41	37	18.2	88.15
41	38	18.71	89.46
41	39	19.22	90.77
41	40	19.72	92.08
41	41	20.23	93.39
41	42	20.74	94.71
41	43	21.25	96.02
41	44	21.76	97.34
41	45	22.28	98.66
41	46	22.79	99.98
41	47	23.3	101.31
41	48	23.82	102.63
41	49	24.34	103.96
41	50	24.85	105.29
41	51	25.37	106.63
41	52	25.89	107.96
41	53	26.41	109.3
41	54	26.93	110.64
41	55	27.45	111.98
41	56	27.97	113.33
41	57	28.49	114.67
41	58	29.01	116.02
41	59	29.54	117.37
41	60	30.06	118.72
41	61	30.59	120.08
41	62	31.11	121.44
41	63	31.64	122.79
41	64	32.17	124.16
41	65	32.7	125.52
41	66	33.23	126.89
41	67	33.76	128.25
41	68	34.29	129.62
41	69	34.82	131
41	70	35.36	132.37
41	71	35.89	133.75
41	72	36.43	135.13
41	73	36.96	136.51
41	74	37.5	137.89
41	75	38.04	139.28
41	76	38.58	140.67
41	77	39.12	142.06
41	78	39.66	143.45
41	79	40.2	144.84
41	80	40.74	146.24
41	81	41.28	147.64
41	82	41.83	149.04
41	83	42.37	150.45
41	84	42.92	151.85
41	85	43.46	153.26
41	86	44.01	154.67
41	87	44.56	156.09
41	88	45.11	157.5
41	89	45.66	158.92
41	90	46.21	160.34
41	91	46.76	161.76
41	92	47.31	163.19
41	93	47.87	164.62
41	94	48.42	166.05
41	95	48.98	167.48
41	96	49.54	168.91
41	97	50.09	170.35
41	98	50.65	171.79
41	99	51.21	173.23
41	100	51.77	174.67
42	0	0	42.25
42	1	0.5	43.55
42	2	1.01	44.86
42	3	1.52	46.16
42	4	2.02	47.47
42	5	2.53	48.78
42	6	3.04	50.09
42	7	3.55	51.4
42	8	4.06	52.71
42	9	4.57	54.03
42	10	5.08	55.35
42	11	5.59	56.67
42	12	6.11	58
42	13	6.62	59.32
42	14	7.13	60.65
42	15	7.65	61.98
42	16	8.17	63.32
42	17	8.68	64.65
42	18	9.2	65.99
42	19	9.72	67.33
42	20	10.24	68.67
42	21	10.76	70.01
42	22	11.29	71.36
42	23	11.81	72.71
42	24	12.33	74.06
42	25	12.86	75.41
42	26	13.38	76.76
42	27	13.91	78.12
42	28	14.43	79.48
42	29	14.96	80.84
42	30	15.49	82.2
42	31	16.02	83.57
42	32	16.55	84.94
42	33	17.08	86.31
42	34	17.61	87.68
42	35	18.15	89.06
42	36	18.68	90.44
42	37	19.22	91.82
42	38	19.75	93.2
42	39	20.29	94.58
42	40	20.83	95.97
42	41	21.37	97.36
42	42	21.91	98.75
42	43	22.45	100.14
42	44	22.99	101.54
42	45	23.53	102.94
42	46	24.07	104.34
42	47	24.62	105.74
42	48	25.16	107.15
42	49	25.71	108.55
42	50	26.25	109.96
42	51	26.8	111.38
42	52	27.35	112.79
42	53	27.9	114.21
42	54	28.45	115.63
42	55	29	117.05
42	56	29.55	118.48
42	57	30.11	119.9
42	58	30.66	121.33
42	59	31.22	122.76
42	60	31.77	124.2
42	61	32.33	125.64
42	62	32.89	127.07
42	63	33.45	128.52
42	64	34.01	129.96
42	65	34.57	131.41
42	66	35.13	132.86
42	67	35.69	134.31
42	68	36.26	135.76
42	69	36.82	137.22
42	70	37.39	138.68
42	71	37.95	140.14
42	72	38.52	141.6
42	73	39.09	143.07
42	74	39.66	144.54
42	75	40.23	146.01
42	76	40.8	147.48
42	77	41.37	148.96
42	78	41.95	150.44
42	79	42.52	151.92
42	80	43.1	153.41
42	81	43.67	154.89
42	82	44.25	156.38
42	83	44.83	157.88
42	84	45.41	159.37
42	85	45.99	160.87
42	86	46.57	162.37
42	87	47.16	163.87
42	88	47.74	165.38
42	89	48.32	166.88
42	90	48.91	168.39
42	91	49.5	169.91
42	92	50.08	171.42
42	93	50.67	172.94
42	94	51.26	174.46
42	95	51.85	175.99
42	96	52.44	177.51
42	97	53.04	179.04
42	98	53.63	180.57
42	99	54.23	182.11
42	100	54.82	183.65
43	0	0	43.26
43	1	0.53	44.63
43	2	1.06	46
43	3	1.6	47.38
43	4	2.13	48.76
43	5	2.67	50.14
43	6	3.2	51.52
43	7	3.74	52.91
43	8	4.28	54.3
43	9	4.82	55.69
43	10	5.35	57.08
43	11	5.9	58.47
43	12	6.44	59.87
43	13	6.98	61.27
43	14	7.52	62.67
43	15	8.07	64.08
43	16	8.61	65.49
43	17	9.16	66.89
43	18	9.71	68.31
43	19	10.25	69.72
