"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
630,41.5591221164552,40.3066710093528,40.3066664662,40.3067766093967,0,3,3,3,40.4000166406526,40.368731370214,41.9277354132477,42.8294724458964,43.5416773426795,44.1187928482663,43.4034798440812,40.2988535415262,40.3105906124267,40.8742975535255,40.9166863268877,41.5264684407901,42.2316262387705,40.3394487860147,41.8520694412528,41.1633832403056,40.5723343239098,40.889193831731,41.0940089960339,42.1555458005337,43.508138200217,43.9665153853438,42.3877932530824,41.9180532078956
660,41.2962478685782,40.306510907844,40.3065801102527,40.3064556543501,0,0,0,3,41.5359408603405,41.1778697845617,42.9769637725356,42.1679794767554,42.0930707900723,41.739309598633,40.757202304081,40.8980243600944,41.1888196520192,41.7384367482483,41.4226122595373,41.7125915853982,41.9109103399743,40.5736174513699,41.6935066157932,41.8235299554756,41.1566293065535,41.1120648465913,41.0547583599154,41.5045237399969,42.3708701122354,43.0559904588295,42.8448128976797,42.0780390925877
690,41.0245924031656,40.3063257366553,40.306231356172,40.3057544507924,0,3,3,3,40.3424075590378,40.5331159064498,42.0045296536313,41.0312309464909,40.8648530947199,40.6759824742734,40.6341773395121,40.345816451057,40.2977783333493,40.9913213197019,41.1552260924923,41.2832926659371,41.7545600992297,40.3049106631855,41.5255930929719,41.5939338121617,40.5832861561639,40.7266123871023,40.7860724038872,40.944753131094,41.1235681132696,42.0148927931007,42.3290043016303,41.2739231999355
720,40.8287957841115,40.3061768048469,40.3062120566266,40.3069524625452,0,0,0,3,40.7541536327763,40.9360964077246,41.2036216256241,40.7726384530875,40.7546000437345,40.7460029946229,40.6598886686333,40.3949614342297,40.7235025406765,41.1264032196723,41.2207328214421,41.2380225273945,41.3557590140097,40.6278414940801,41.4974375704972,41.4825258555949,41.0375021598933,41.1346788993,41.1411477545338,41.0860119818271,41.0419600653591,41.3305755273052,40.7672193651398,40.8165671176818
750,40.8646699323527,40.3065219593731,40.3065449527406,40.306460739165,0,0,0,3,40.8126679703783,40.7298382642725,41.0142257372743,40.7516604974402,40.7667766299432,40.7259747857388,40.5630482585241,40.4692158801825,40.4321263120236,40.8589613358389,40.8612435488637,40.9861116968684,41.1891370294473,40.3597523092109,41.4078427860966,41.3502641275615,40.9477085828164,41.1073780825121,41.1324151626295,41.1186817105792,41.0559799633268,41.1137867812309,40.6413673725569,40.7689536921112
780,40.8073746900383,40.3060683252458,40.3061102307971,40.3061126564123,0,0,0,3,40.7340342009639,40.7172830155117,40.954033423338,40.8769313154495,40.8768640681945,40.6967329970844,40.4965734277415,40.4831292003833,40.346999739956,40.8164794070927,40.7892762973611,40.8546645616757,40.9463587842311,40.3366912695683,41.1031704502399,41.2903101940725,40.7988815249494,40.8334207653119,40.9224612159144,40.952812675285,40.9642480282037,40.9948249807606,40.6694430918355,40.870781859795
810,40.7172857595086,40.3064615159425,40.3064765521762,40.3068368421499,0,0,0,3,40.6458755711418,40.7035981791325,40.8574409542322,40.7647755423233,40.711151178421,40.4697594043857,40.4187504723108,40.422616103035,40.4039392033003,40.7386711274051,40.7432017962142,40.7777590247408,40.8365261959202,40.4280014453553,40.9621988708763,41.1056312148557,40.6697071045433,40.6727764340975,40.7576228693118,40.8421646974317,40.8505390155408,40.8926725499833,40.5984064481649,40.756969274105
840,40.7139076297595,40.3064078351101,40.3064580167654,40.3063592281983,0,0,0,0,40.7372693768052,40.7757467565149,40.8269157935387,40.8248302591959,40.8563442116662,40.7772160325178,40.7656293487958,40.7854939028335,40.4266446761266,40.7717708897616,40.7801608607301,40.7716417114711,40.7792377344407,40.469850683964,40.8327731521211,40.9837956159577,40.7316481608022,40.7256095220907,40.7515361301412,40.822074433479,40.8244008976387,40.8102089675672,40.7750625465128,40.7914282589364
870,40.74899754637,40.3063892886515,40.3064013501621,40.3064426772671,0,0,0,0,40.7571513050958,40.7770463687526,40.7953391305864,40.839539068274,40.845695248249,40.8329045207739,40.8055304127987,40.7344663114634,40.4243693753757,40.7875088674256,40.7943366883998,40.7861387034553,40.7835021163836,40.5049370539801,40.8038916269044,40.865503687849,40.7484455288044,40.7436499548407,40.7566938082121,40.7817376416905,40.7992902053254,40.7741045691456,40.8162290033466,40.8226408545861
900,40.7584838614349,40.306449400268,40.3064447496705,40.3064707283021,0,0,0,0,40.7655943370089,40.7995768245094,40.7558585092898,40.8277210413931,40.8323637524099,40.8286076167654,40.8180235888237,40.5708991246731,40.4344969922785,40.7866419473005,40.792122343164,40.7873990774613,40.7880820987657,40.5413993853329,40.798230267069,40.8177513046137,40.7557399992838,40.7562170014106,40.7622483271717,40.7881589949118,40.799182564801,40.7615617780779,40.8233700980264,40.8208732520821
